id,rating,review
2137,average,This class wasn't too hard. Just read the txtbook and attend class and you're good to go. But there were a lot of things he presented in class that I didn't agree on.
3639,poor,"she seems nice but does not grade in accordance with the syllabus - says one thing and does another - not very helpful has few office hours, she prides herself on an over 1/3 failure rate in class (200 kids this semester) if you are a bio major you need to take her b/c there is no one else to take - not reccomended"
558,good,I got an A.  You really have to work for it though.
2187,average,Needs another method of testing because multiple choice just doesnt really reflect a student's learning.
112,good,"All my friends raved about how great he was, but I just didn't think he was that funny.  Attending lecture was certainly not necessary."
531,poor,"This class sucks. She READS her lecture notes, questions make no sense, and yes she is way too serious. I'd rather work 8 hours than sit in her class for an hour and a half (feels like you're in class for a day).  She gives way too much reading which by the way is hard to understand. Worst teacher...Avoid her at all costs!"
224,average,"Allan is one of the weirdest most out of this world professor. Dude is one smart cookie but he doe not like giving out the crumbs so everyone is left out on the knowledge portion. Make sure to get the book he trolls people to not read the book. You have been forewarned go and take the other guy, he hot though so girls take him and never look back."
723,good,"very cool guy,a lot of info and a very bright mind. Alpha male with brains."
3811,poor,"this class freaking sucks. she makes it impossible to pass the tests bc she stopped putting the notes online. even if you go to class, you cant follow her fast enough."
2883,poor,"If you take this course be prepared for a lot of rote memorization. Concepts are not difficult, but there is a lot of material. Lectures are long and not organized particularly well. He speaks much too quickly and it is often difficult to take down everything that he is saying. He openly mocks students questions and I dreaded his class every week."
4056,poor,"Just to keep this simple, this is the most horrible professor you can come across. Any good ratings you see on here, it is probably him trying to boost his image. He is absolutely HORRIBLE!"
1433,good,She was an good teacher. Her slides were easy to understand and her tests were basically on her slides.
2373,good,I liked his lecturing style a lot since he tends to cover things more thoroughly and he breaks down difficult concepts better than jik chin anyway).  The textbook questions generally do not reflect what is on the tests so skip textbook questions and get your hands on previous tests instead to get an idea of what ur in for. Overall a good lecturer.
3655,good,Study your notes and you should do fine.  Ther is plenty of material but at least you know what material to study.  Time is key to her class
